roatation_x,rotation_y,rotation_x_temp,rotation_y_temp
-8.043923935285328,-25.398486614838518,0.07653910250536633,-0.8051156356002949
-7.2349008489731315,-23.274190294647568,0.8090230863121968,2.1242963201909504
-5.772631526878775,-19.945880392232553,1.4622693220943563,3.3283099024150147
-7.057522182323517,-21.943965173024544,-1.2848906554447417,-1.9980847807919915
-7.8571918075775935,-20.890956389696825,-0.7996696252540767,1.0530087833277193
-6.848496347588277,-18.23338987453632,1.0086954599893168,2.6575665151605037
-8.690911175821462,-21.14691411703253,-1.8424148282331854,-2.9135242424962087
-6.209718654201124,-15.811168923756327,2.481192521620338,5.335745193276203
-6.383893345337175,-16.786899625337483,-0.17417469113605133,-0.9757307015811563
-6.417568163615538,-15.78116812877294,-0.03367481827836327,1.0057314965645432
-6.790681268907717,-17.117533719208488,-0.37311310529217834,-1.3363655904355483
-7.634580185412414,-19.027422863191667,-0.8438989165046977,-1.9098891439831789
-6.721889911057229,-17.812848395963208,0.9126902743551857,1.2145744672284593
-9.31121428677357,-21.599612860172165,-2.589324375716341,-3.7867644642089573
-8.48517413816605,-19.136564832472388,0.82604014860752,2.4630480276997773
-6.443976113226609,-14.352456198326045,2.0411980249394412,4.784108634146342
-6.41187337977929,-13.151535833930794,0.032102733447319176,1.2009203643952517
-6.022191341424944,-11.93863744210799,0.3896820383543462,1.2128983918228045
-6.400484222077759,-12.3983258622794,-0.3782928806528152,-0.45968842017141043
-7.456223730896303,-14.460109401109548,-1.0557395088185442,-2.0617835388301486
-7.362469665140255,-13.031303148908258,0.09375406575604872,1.4288062522012908
-7.2496039980312865,-11.530995697672317,0.11286566710896784,1.5003074512359404
-7.9838992986263175,-13.424694415948409,-0.7342953005950315,-1.8936987182760916
-8.239335229792847,-14.694726899295937,-0.25543593116652996,-1.2700324833475278
-8.384840622078107,-15.792006415235932,-0.14550539228526027,-1.097279515939995
-7.451316224368323,-13.944695396289674,0.933524397709784,1.8473110189462574
-9.005772628913176,-17.192860645759417,-1.5544564045448532,-3.248165249469743
-12.713262376767908,-21.72125734611366,-3.707489747854731,-4.528396700354243
-9.617064290762132,-15.295317490120496,3.096198086005776,6.425939855993164
-11.581509567699186,-17.01036343273931,-1.964445276937055,-1.715045942618815
-13.241329978495925,-17.69769373754618,-1.6598204107967387,-0.6873303048068706
-12.070303190142853,-12.540426440950334,1.1710267883530712,5.1572672965958475
-14.048334070439092,-11.739597986874692,-1.978030880296238,0.8008284540756421
-13.600990830541585,-7.532120379065802,0.44734323989750635,4.20747760780889
-16.49754281553846,-9.20739369427055,-2.8965519849968757,-1.6752733152047483
-15.485005201330424,-3.5530087388106892,1.0125376142080356,5.654384955459861
-18.753650599735213,-7.034967814927974,-3.2686453984047894,-3.4819590761172847
-19.35901348172544,-6.295828590277708,-0.6053628819902279,0.7391392246502662
-21.541679057902584,-7.7153444259702795,-2.1826655761771416,-1.4195158356925717
-21.726013666321617,-5.25155520850393,-0.18433460841903226,2.463789217466349
-23.998062149394862,-5.265102826381131,-2.2720484830732453,-0.013547617877200935
-26.35357159014644,-6.256397852269679,-2.355509440751579,-0.9912950258885473
-25.35803175650953,-4.184498384044254,0.9955398336369115,2.071899468225425
-28.186149569344412,-6.7640506599055925,-2.8281178128348827,-2.5795522758613387
-29.044398017727705,-5.48038096472785,-0.8582484483832928,1.2836696951777427
-30.68459964192441,-4.877102908447583,-1.6402016241967061,0.6032780562802671
-30.181418553192703,-1.83219893194007,0.5031810887317079,3.0449039765075128
-31.294276691986084,-1.9331168635311897,-1.1128581387933814,-0.10091793159111972
-29.121626813489367,-0.77414635389691,2.172649878496717,1.1589705096342797
-29.383952799347757,1.2271598743912762,-0.2623259858583893,2.001306228288186
-30.882184245831706,0.6706909938426904,-1.498231446483949,-0.5564688805485858
-36.77720094689863,-1.9790128481669598,-5.895016701066929,-2.64970384200965
-42.40032378166502,-8.023973269991352,-5.623122834766395,-6.044960421824392
-42.941045030043384,-5.5933258867421,-0.540721248378361,2.4306473832492514
-45.57897062587857,-7.821399486715066,-2.637925595835185,-2.2280735999729657
-45.90455052402092,-5.052278554142774,-0.325579898142351,2.7691209325722923
-48.60047420214187,-6.156606002324132,-2.6959236781209484,-1.1043274481813583
-49.03316975096535,-6.150382063093858,-0.4326955488234816,0.006223939230274311
-48.62446367410399,-3.3305386505761305,0.40870607686135685,2.819843412517727
-47.35048521134731,-1.876540044550417,1.2739784627566806,1.4539986060257135
-50.496258326161225,-4.018107318817776,-3.145773114813913,-2.1415672742673593
-51.782360871090326,-3.713725901512987,-1.2861025449291006,0.3043814173047892
-55.182371098949,-6.080787482185947,-3.4000102278586724,-2.36706158067296
-59.46320176809054,-9.334253537810213,-4.280830669141544,-3.2534660556242656
-59.70780957534851,-6.840424204150786,-0.24460780725797093,2.493829333659427
-67.49365599179013,-14.658182425630578,-7.785846416441622,-7.817758221479792
-69.23260542819955,-15.674570528950099,-1.7389494364094134,-1.016388103319521
-70.58046817755846,-16.53886563646251,-1.3478627493589102,-0.8642951075124117
-64.482305901439,-8.674232905298965,6.098162276119453,7.864632731163546
-61.08752537490993,-3.758278336093902,3.3947805265290754,4.915954569205063
-60.29470941971935,-3.319843928648723,0.7928159551905836,0.4384344074451789
-61.3085714365875,-3.8153272403192418,-1.0138620168681527,-0.49548331167051884
-61.48834035501068,-3.75126275698139,-0.17976891842317855,0.06406448333785164
-64.85316409283226,-6.9226305661505805,-3.364823737821581,-3.1713678091691904
-64.8469920811043,-6.307952493043636,0.006172011727962001,0.6146780731069441
-64.43734134114919,-5.429564850294817,0.40965073995510437,0.8783876427488195
-65.27486319728354,-6.414650043741084,-0.8375218561343445,-0.9850851934462668
-68.96816921916061,-10.937687013523806,-3.6933060218770777,-4.523036969782723
-64.13703476410852,-5.295404611355025,4.831134455052094,5.642282402168782
-58.95070250250542,-1.8646856942938186,5.1863322616030985,3.4307189170612062
-53.85448834665211,0.628038927253165,5.0962141558533105,2.4927246215469836
-52.47391691646321,0.7087226095463066,1.3805714301889012,0.0806836822931416
-50.809153769107404,0.38586409275651334,1.6647631473558064,-0.32285851678979327
-45.764768730362455,3.5043174059027926,5.044385038744949,3.1184533131462793
-48.3883478343517,1.3943489830767604,-2.6235791039892433,-2.1099684228260323
-47.57950307940122,0.6062480700846535,0.8088447549504778,-0.7881009129921068
-44.21718244450178,2.0817182545131914,3.36232063489944,1.4754701844285378
-43.074375327620665,2.3671638094347287,1.1428071168811158,0.28544555492153734
-39.42203736377157,3.4574466986318093,3.6523379638490923,1.0902828891970806
-37.67885882697292,4.459052397807103,1.743178536798652,1.0016056991752933
-39.906000806824856,1.5274023292850956,-2.227141979851936,-2.931650068522007
-35.40386843889095,3.5149223864830965,4.502132367933903,1.987520057198001
-36.131787243293985,1.8360053592581451,-0.727918804403032,-1.6789170272249514
-30.03572833071085,5.969117637237254,6.0960589125831355,4.133112277979109
-33.04453879973715,2.2455021906666595,-3.0088104690262973,-3.7236154465705944
-28.681499622778272,5.096099381487878,4.363039176958875,2.850597190821219
-27.57583278069078,6.941265791669615,1.1056668420874907,1.8451664101817364
-27.399286933773283,5.066969138515056,0.17654584691749875,-1.874296653154559
-24.363883194229302,4.147512748989641,3.0354037395439804,-0.9194563895254149
-21.46774591779899,2.2234412960356025,2.896137276430313,-1.9240714529540384
-18.164688986701805,5.135865437386517,3.303056931097183,2.9124241413509147
-18.274178215372952,2.82970500160679,-0.10948922867114774,-2.306160435779727
-18.55589869464781,0.15394770218505016,-0.281720479274858,-2.67575729942174
-15.390859533315744,0.3568152435316563,3.1650391613320643,0.20286754134660612
-15.584044856955977,-1.1328344044132592,-0.19318532364023255,-1.4896496479449155
-7.285661237152592,7.36012401484572,8.298383619803385,8.49295841925898
-6.48935493757046,5.267422666482926,0.7963062995821317,-2.0927013483627945
-6.765677535837732,1.5820826292008974,-0.2763225982672721,-3.685340037282028
-4.414264039834117,0.36484057386611113,2.351413496003615,-1.2172420553347862
-2.349560849541414,-0.07162479427370272,2.0647031902927027,-0.43646536813981385
0.5797192236936999,0.8364817320086999,2.929280073235114,0.9081065262824026
2.2149587609089663,1.8617175353408193,1.6352395372152664,1.0252358033321194
4.433788126704431,-0.6944608146302258,2.2188293657954645,-2.556178349971045
5.703543796954196,0.8711217935898503,1.269755670249765,1.565582608220076
5.931361756126939,-3.889271278779553,0.22781795917274295,-4.7603930723694035
6.776185891938227,-2.360509885974899,0.8448241358112885,1.528761392804654
8.187128359212132,-2.350582545967221,1.4109424672739053,0.009927340007678254
8.413003166819788,-3.168410370155158,0.22587480760765644,-0.8178278241879369
7.706442469047129,-5.426058467631762,-0.7065606977726588,-2.257648097476604
7.279252005496913,-4.191267282526802,-0.4271904635502164,1.2347911851049602
7.157842008625284,-2.152859701342024,-0.12140999687162868,2.038407581184778
6.733296131855592,1.6006129033809344,-0.4245458767696917,3.7534726047229583
7.4055029330831985,3.5304280802026966,0.6722068012276061,1.9298151768217622
6.008953593852016,6.085840397115955,-1.396549339231182,2.5554123169132588
2.0314908675995396,-0.7168848930661369,-3.977462726252477,-6.802725290182092
2.1548284841715946,4.210502404013699,0.123337616572055,4.927387297079836
2.836675282856202,6.62115822051404,0.6818467986846075,2.4106558165003413
2.460034471026818,6.2635651468807545,-0.37664081182938425,-0.35759307363328574
2.3973729079865356,5.218745245018482,-0.06266156304028225,-1.0448199018622724
-0.8398549377437234,-3.1479954295803765,-3.237227845730259,-8.366740674598859
-1.8921929965513948,-3.230637680521319,-1.0523380588076714,-0.08264225094094257
-3.1612668281160676,-4.108464172798207,-1.269073831564673,-0.8778264922768884
-1.176416041260372,-0.43369781497540316,1.9848507868556957,3.6747663578228043
-0.4762624713208108,5.394463490211024,0.7001535699395611,5.828161305186427
-1.5650695588004393,2.5353082247917342,-1.0888070874796285,-2.8591552654192895
-1.1982099650314495,4.526441789818502,0.3668595937689898,1.991133565026768
-2.0097925802852634,2.7327337228163735,-0.8115826152538141,-1.7937080670021288
-3.084192256077264,7.767401641764501,-1.0743996757920005,5.034667918948127
-3.2013681217135432,9.8196276298149,-0.11717586563627913,2.052225988050399
-4.442487726280191,11.92702593228061,-1.2411196045666486,2.107398302465711
-4.446769293658019,13.427924487125729,-0.004281567377828144,1.5008985548451186
-3.972576894480135,15.144466582637321,0.4741923991778846,1.716542095511592
-4.188660291175442,13.292223145306462,-0.2160833966953064,-1.8522434373308592
-4.507962237906678,14.64484912697597,-0.3193019467312372,1.352625981669508
-4.37240219625335,19.857000800330155,0.1355600416533284,5.212151673354187
-4.89634058501157,24.307761256311107,-0.5239383887582202,4.4507604559809515
-4.250295711397232,28.406798483848835,0.6460448736143382,4.099037227537729
-3.419628039767619,27.27594758976974,0.8306676716296133,-1.130850894079095
-4.439111706556859,24.814501556041133,-1.01948366678924,-2.461446033728606
-4.485291006425196,25.093337018575795,-0.04617929986833641,0.2788354625346603
-4.867324717712391,27.844503104945577,-0.3820337112871949,2.751166086369783
-4.559212487327899,30.210153404342176,0.3081122303844913,2.365650299396599
-4.825107603068101,30.721817998237654,-0.265895115740202,0.5116645938954791
-3.8706627935068525,32.83943043323576,0.9544448095612489,2.1176124349981054
-7.203652446610957,27.203079999508336,-3.3329896531041046,-5.636350433727427
-5.37884318038154,40.21661355525194,1.8248092662294173,13.013533555743601
-6.142193519742089,37.20706726528493,-0.7633503393605496,-3.0095462899670142
-4.725391978367613,40.979349699848406,1.4168015413744766,3.7722824345634782
-5.7857147351557945,36.96711797207147,-1.060322756788182,-4.012231727776934
-6.448279696173668,40.1294101024259,-0.662564961017874,3.1622921303544325
-6.669257100138733,44.602086454846486,-0.22097740396506427,4.472676352420588
-6.931889696865342,43.734957940747414,-0.262632596726609,-0.8671285140990701
-6.203785450467052,47.00225117127653,0.7281042463982899,3.267293230529111
-6.913941902133679,41.922308830527896,-0.7101564516666277,-5.079942340748632
-5.969508933175348,38.00516710674045,0.9444329689583315,-3.917141723787445
-6.024179694521223,33.76364210990001,-0.05467076134587523,-4.241524996840441
-6.172553440291352,35.67045461500717,-0.14837374577012885,1.9068125051071583
-8.062843704637762,35.63162995136105,-1.8902902643464101,-0.03882466364612447
-6.814287521050374,38.565339131044354,1.2485561835873886,2.9337091796833032
-7.922925516250389,30.636465817036918,-1.1086379952000152,-7.9288733140074354
-7.608242605042965,28.119242304774957,0.31468291120742453,-2.5172235122619604
-9.257657622183958,11.701671811192949,-1.649415017140993,-16.41757049358201
-13.717962936841252,-11.096191822075806,-4.460305314657294,-22.797863633268754
-15.106253365387651,-21.097779655260634,-1.3882904285463997,-10.001587833184828
-15.82105338773455,-24.149175340109128,-0.714800022346898,-3.0513956848484938
-16.176410886842646,-23.57600585913323,-0.3553574991080968,0.5731694809758991
-17.615021766605334,-26.376068462562447,-1.4386108797626882,-2.800062603429218
-12.901683401613722,-16.887091320961407,4.713338364991612,9.48897714160104
-6.417155356220648,6.82442772719131,6.484528045393074,23.711519048152716
-5.354326817708166,5.450787912990787,1.0628285385124812,-1.3736398142005228
-5.6526623940360174,7.766459365489634,-0.2983355763278506,2.3156714524988473
-4.124361405312527,14.157783687346203,1.5283009887234902,6.391324321856569
-3.406947319533874,25.269138288421242,0.7174140857786528,11.111354601075039
-0.47473669454453127,37.38299414363826,2.932210624989343,12.113855855217015
-1.4914782416942542,42.70125866378875,-1.016741547149723,5.318264520150494
-1.4999950554079904,46.67322322137594,-0.008516813713736138,3.9719645575871905
-2.4845341272921857,48.596946292025414,-0.9845390718841953,1.923723070649471
-0.6071086468287792,52.00487051126259,1.8774254804634065,3.4079242192371755
0.7448053310046916,57.97264174262085,1.3519139778334708,5.967771231358263
0.2757698735067402,57.041686838846545,-0.4690354574979514,-0.9309549037743103
-1.4718945281146611,51.25065339069476,-1.7476644016214014,-5.7910334481517864
-3.575207108939976,48.63999050637993,-2.103312580825315,-2.6106628843148254
-5.254466679579623,46.717062118483305,-1.6792595706396465,-1.9229283878966257
-5.974494334254007,43.72290499915988,-0.720027654674384,-2.994157119323427
-5.657267039196203,36.58126763874257,0.31722729505780356,-7.141637360417312
-5.384655799521273,35.48635571483755,0.27261123967492973,-1.0949119239050193
-5.8363562997060905,33.34462470190651,-0.45170050018481755,-2.141731012931043
-7.787424685315557,28.631437434535542,-1.9510683856094668,-4.7131872673709685
-7.58889961411068,30.644935988823686,0.19852507120487717,2.0134985542881445
-6.850990523046921,35.517248873352955,0.7379090910637598,4.872312884529267
-8.142986570666954,31.640608697469844,-1.2919960476200338,-3.8766401758831126
-7.706118756051255,29.23068076128246,0.4368678146156988,-2.409927936187383
-8.0966465926307,22.412098479670885,-0.3905278365794449,-6.818582281611577
-10.278570832253253,11.511676717350385,-2.181924239622553,-10.9004217623205
-12.086845063950161,3.1018179440068128,-1.808274231696907,-8.409858773343572
-14.885221955603562,-6.152292709668222,-2.798376891653402,-9.254110653675035
-12.136783670327652,-2.301474514420354,2.748438285275909,3.850818195247868
-20.17033854971718,-19.291246227948186,-8.033554879389527,-16.98977171352783
-12.80653917334858,-10.887916359230402,7.363799376368599,8.403329868717783
-11.854072247834681,-19.175627133576988,0.9524669255138996,-8.287710774346586
-1.0611693080746338,-6.369537186326035,10.792902939760047,12.806089947250953
23.422445424286458,-7.27594233457436,24.483614732361094,-0.9064051482483251
7.2897277944561125,51.0525463984651,-16.132717629830346,58.32848873303946
48.23914309835649,33.20366467677469,40.94941530390038,-17.848881721690407
58.42056059613291,11.444498437295245,10.181417497776415,-21.75916623947945
59.66764709673657,51.33695907682053,1.2470865006036647,39.89246063952528
63.80551470699376,91.37552093537317,4.137867610257189,40.038561858552654
78.04160476598075,-40.90126282509192,14.236090058986989,-132.2767837604651
-81.82634466815837,-33.0777846503713,-159.86794943413912,7.82347817472062
80.75607856633245,-26.710369293921715,162.58242323449082,6.367415356449584
74.79120331204003,-5.779057005928664,-5.964875254292423,20.93131228799305
75.47784895242656,12.673203833724976,0.68664564038653,18.45226083965364
82.07782578095033,2.0159398705428586,6.599976828523779,-10.657263963182118
83.33972544528262,-24.155887537464615,1.2618996643322902,-26.171827408007474
82.8654143290987,-24.467692838187098,-0.47431111618392663,-0.311805300722483
-94.45270075764769,-30.755063616396768,-177.3181150867464,-6.28737077820967
84.77611911843503,-32.926234704753085,179.22881987608272,-2.171171088356317
84.7455877224076,-27.682708835172626,-0.030531396027427604,5.243525869580459
84.8266805741176,-34.77369506075473,0.0810928517099967,-7.090986225582107
84.78032008260193,-28.44383880791753,-0.04636049151567079,6.329856252837203
84.76046517822039,-28.311315081698453,-0.019854904381546135,0.13252372621907682
84.74696206305126,-27.727216732491392,-0.013503115169129387,0.5840983492070606
84.79399133351696,-25.468067512237198,0.047029270465699824,2.2591492202541943
84.85915792463636,-32.34445408249536,0.06516659111940726,-6.876386570258163
84.69900112293435,-24.812864810020805,-0.16015680170201563,7.531589272474555
84.78099481984886,-28.774888432171224,0.08199369691450897,-3.9620236221504186
84.80353134763179,-27.582376691398274,0.02253652778293258,1.1925117407729502
84.77097977546764,-26.86269768813689,-0.032551572164152276,0.7196790032613833
84.64121336368757,-21.183386487128345,-0.12976641178006787,5.679311201008545
84.73158205000318,-23.725166821277412,0.0903686863156139,-2.541780334149067
84.75869484890393,-24.494930885516332,0.02711279890074536,-0.7697640642389203
84.64266865344295,-18.749655168458332,-0.11602619546097515,5.745275717058
84.827394691321,-29.06043555479684,0.18472603787805042,-10.310780386338507
84.84081302479734,-31.098520358548058,0.013418333476337807,-2.038084803751218
84.7656798005032,-26.301356627105577,-0.0751332242941487,4.797163731442481
84.7459467602129,-23.312511503115964,-0.01973304029029066,2.9888451239896128
84.77123663731253,-24.117512964800376,0.025289877099623936,-0.8050014616844123
84.77915174274574,-26.474450257945286,0.007915105433212943,-2.3569372931449095
84.66341019773651,-19.879729226017716,-0.11574154500922873,6.59472103192757
84.8652581572531,-34.20436580691148,0.2018479595165843,-14.324636580893767
84.70678187164118,-18.061034918921052,-0.1584762856119113,16.14333088799043
84.74620781883864,-25.070534830754134,0.039425947197457845,-7.009499911833082
84.78747180870913,-28.511982437603578,0.04126398987048674,-3.4414476068494437
84.71706455802557,-19.406536590049555,-0.07040725068355869,9.105445847554023
